Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2	Qsim_rain	Qsim_snow
19750427	1.623	2.550	3.5	1.6	0.00	1.63	145.5	1.00	115.1	4.7	14.5	3.3	0.000	1.480	0.143	1.276	0.347
19750428	1.899	2.980	0.0	3.3	0.00	1.70	140.8	1.00	115.6	4.2	16.2	3.8	0.000	1.733	0.166	1.463	0.436
19750429	2.022	3.100	0.7	1.0	0.00	1.75	140.0	1.00	115.8	1.4	15.2	4.2	0.000	1.834	0.188	1.535	0.487
19750430	2.229	3.720	0.3	4.9	0.00	1.83	132.5	1.00	116.6	7.0	19.0	4.6	0.091	1.929	0.209	1.659	0.570
19750501	3.560	5.230	0.7	5.8	0.00	1.90	123.5	1.00	117.5	8.8	21.9	5.0	0.938	2.394	0.229	2.535	1.026
19750502	5.643	7.530	2.5	4.4	0.00	1.95	116.9	1.00	118.3	8.3	23.2	5.4	2.527	2.868	0.248	3.861	1.782
19750503	5.933	8.640	0.0	2.3	0.00	1.99	113.8	1.00	118.5	2.8	20.9	5.8	2.740	2.927	0.266	3.951	1.983
19750504	4.477	8.110	0.0	2.3	0.00	2.05	110.8	1.00	118.8	2.8	19.8	6.1	1.588	2.606	0.283	2.941	1.536
19750505	4.052	8.310	0.0	4.5	0.00	2.13	104.0	1.00	119.3	6.3	21.0	6.4	1.242	2.510	0.299	2.596	1.456
19750506	5.438	11.460	0.0	6.9	0.00	2.20	93.1	1.00	120.0	10.2	23.7	6.7	2.314	2.809	0.315	3.309	2.130
19750507	6.963	12.470	0.0	5.0	0.00	2.25	85.5	1.00	120.5	7.2	23.5	7.0	3.495	3.138	0.330	4.026	2.938
19750508	7.526	12.350	0.0	6.9	0.00	2.32	74.6	1.00	121.0	10.3	25.0	7.3	3.924	3.257	0.344	4.123	3.403
19750509	9.370	12.800	0.0	9.9	0.00	2.41	58.5	1.00	121.8	15.3	28.4	7.6	5.356	3.656	0.358	4.724	4.646
19750510	12.147	14.390	0.0	11.5	0.00	2.48	40.9	0.86	122.5	17.0	31.1	7.9	7.518	4.258	0.371	5.539	6.608
19750511	13.752	13.360	0.3	9.9	0.35	2.53	27.2	0.86	122.6	13.5	30.7	8.1	8.763	4.605	0.384	5.711	8.041
19750512	13.091	10.200	0.0	8.0	0.35	2.57	17.2	0.30	122.6	9.8	28.5	8.3	8.237	4.459	0.395	5.045	8.047
19750513	10.265	7.070	0.0	3.8	1.77	2.59	15.6	0.30	120.8	1.5	23.0	8.6	6.018	3.840	0.407	3.785	6.480
19750514	6.512	5.220	0.0	7.1	1.79	2.68	12.4	0.30	119.1	3.1	21.0	8.8	3.074	3.020	0.418	2.389	4.123
19750515	4.908	4.480	0.2	9.1	1.81	2.76	8.2	0.30	117.5	4.3	20.6	9.0	1.811	2.669	0.428	1.765	3.142
19750516	5.986	4.470	11.7	7.6	1.81	2.80	4.7	0.30	116.7	14.1	25.5	9.2	2.647	2.901	0.438	2.039	3.946
19750517	7.984	5.140	0.0	10.1	1.81	2.86	0.0	0.00	115.0	4.7	23.2	9.4	4.203	3.335	0.447	2.629	5.356
19750518	5.953	4.600	0.0	9.1	2.64	2.89	0.0	0.00	112.3	0.0	19.5	9.6	2.607	2.890	0.456	1.945	4.007
19750519	4.589	3.890	10.6	10.3	2.64	2.94	0.0	0.00	111.1	9.1	22.3	9.7	1.533	2.591	0.464	1.545	3.044
19750520	5.457	3.820	3.9	13.5	2.66	3.00	0.0	0.00	109.1	3.3	20.8	9.9	2.206	2.779	0.472	1.875	3.582
19750521	6.973	6.280	22.6	9.2	2.64	2.99	0.0	0.00	110.1	19.0	28.1	10.0	3.386	3.107	0.480	2.675	4.298
19750522	9.921	10.330	5.9	7.1	2.65	3.01	0.0	0.00	108.4	4.9	24.7	10.2	5.685	3.748	0.488	4.130	5.790
19750523	8.124	8.350	7.1	6.5	2.64	3.04	0.0	0.00	107.1	5.8	23.3	10.3	4.275	3.355	0.495	3.533	4.591
19750524	6.146	5.910	1.0	7.3	2.63	3.08	0.0	0.00	104.6	0.8	20.0	10.5	2.722	2.922	0.501	2.773	3.372
19750525	3.780	4.230	0.7	6.5	2.59	3.11	0.0	0.00	102.2	0.6	17.8	10.6	0.888	2.384	0.508	1.729	2.051
19750526	2.613	3.240	0.0	7.8	2.57	3.15	0.0	0.00	99.7	0.0	15.4	10.7	0.081	2.018	0.514	1.203	1.410
19750527	2.256	2.680	0.0	8.3	2.54	3.19	0.0	0.00	97.1	0.0	13.2	10.8	0.000	1.736	0.520	1.040	1.215
19750528	2.013	2.230	0.0	6.1	2.48	3.21	0.0	0.00	94.6	0.0	11.3	10.9	0.000	1.488	0.525	0.929	1.084
19750529	1.819	1.880	1.0	2.6	2.42	3.20	0.0	0.00	92.6	0.7	10.1	11.0	0.000	1.289	0.531	0.842	0.977
19750530	1.671	1.680	0.2	2.6	2.39	3.24	0.0	0.00	90.3	0.1	8.6	11.1	0.000	1.135	0.536	0.779	0.892
19750531	1.505	1.420	0.0	1.7	2.34	3.26	0.0	0.00	87.9	0.0	7.1	11.2	0.000	0.964	0.540	0.703	0.802
19750601	1.378	1.350	1.8	4.1	2.33	3.32	0.0	0.00	86.3	1.1	6.8	11.3	0.000	0.833	0.545	0.648	0.730
19750602	1.297	1.260	0.1	4.6	2.31	3.36	0.0	0.00	84.0	0.1	5.5	11.4	0.000	0.748	0.549	0.617	0.681
19750603	1.204	1.160	1.9	4.1	2.28	3.39	0.0	0.00	82.5	1.1	5.3	11.5	0.000	0.651	0.554	0.577	0.627
19750604	1.144	1.070	0.2	7.4	2.28	3.46	0.0	0.00	80.4	0.1	4.3	11.6	0.000	0.586	0.558	0.554	0.590
19750605	1.041	0.980	0.3	9.8	2.26	3.52	0.0	0.00	78.3	0.2	3.4	11.7	0.000	0.480	0.561	0.506	0.535
19750606	0.939	0.920	0.0	9.1	2.21	3.55	0.0	0.00	76.0	0.0	2.5	11.7	0.000	0.374	0.565	0.456	0.483
19750607	0.838	0.820	0.0	13.8	2.20	3.64	0.0	0.00	73.8	0.0	1.7	11.8	0.000	0.269	0.569	0.407	0.431
19750608	0.746	0.710	0.0	17.1	2.18	3.72	0.0	0.00	71.7	0.0	0.9	11.9	0.000	0.174	0.572	0.361	0.385
19750609	0.664	0.630	0.0	16.3	2.13	3.74	0.0	0.00	69.5	0.0	0.3	11.9	0.000	0.089	0.575	0.321	0.344
19750610	0.598	0.550	0.0	8.8	2.04	3.68	0.0	0.00	67.5	0.0	0.0	11.6	0.000	0.026	0.572	0.288	0.310
19750611	0.557	0.490	0.0	9.2	2.00	3.72	0.0	0.00	65.5	0.0	0.0	11.1	0.000	0.002	0.555	0.268	0.289
19750612	0.618	0.450	7.3	14.5	2.06	3.82	0.0	0.00	67.7	3.0	2.1	11.2	0.000	0.078	0.540	0.310	0.308
19750613	0.802	0.540	4.6	9.1	2.08	3.79	0.0	0.00	68.3	1.9	3.0	11.3	0.000	0.260	0.542	0.430	0.372
19750614	0.858	0.600	0.0	9.0	2.08	3.82	0.0	0.00	66.2	0.0	2.1	11.4	0.000	0.311	0.547	0.471	0.387
19750615	0.779	0.580	0.0	7.6	2.02	3.84	0.0	0.00	64.2	0.0	1.3	11.4	0.000	0.228	0.551	0.424	0.355
19750616	0.839	0.570	10.8	9.1	2.09	3.89	0.0	0.00	68.5	4.4	4.6	11.5	0.000	0.284	0.555	0.474	0.364
19750617	1.027	0.570	0.3	8.6	2.11	3.87	0.0	0.00	66.5	0.1	3.6	11.6	0.000	0.468	0.559	0.613	0.415
19750618	0.960	0.550	0.0	6.9	2.03	3.84	0.0	0.00	64.5	0.0	2.7	11.7	0.000	0.397	0.563	0.572	0.389
19750619	0.856	0.510	0.0	11.8	2.00	3.89	0.0	0.00	62.5	0.0	1.8	11.8	0.000	0.290	0.566	0.504	0.352
19750620	0.763	0.450	0.0	15.9	1.96	3.93	0.0	0.00	60.5	0.0	1.1	11.8	0.000	0.193	0.570	0.444	0.319
19750621	0.705	0.410	2.2	15.5	1.91	3.91	0.0	0.00	60.0	0.8	1.1	11.9	0.000	0.132	0.573	0.408	0.296
19750622	0.676	0.370	0.0	12.1	1.84	3.85	0.0	0.00	58.2	0.0	0.4	11.9	0.000	0.100	0.576	0.393	0.283
19750623	0.613	0.330	0.0	14.6	1.79	3.87	0.0	0.00	56.4	0.0	0.0	11.8	0.000	0.037	0.575	0.353	0.260
19750624	0.574	0.320	1.9	12.6	1.74	3.83	0.0	0.00	55.9	0.6	0.0	11.8	0.000	0.004	0.571	0.330	0.245
19750625	0.562	0.280	0.0	10.3	1.69	3.79	0.0	0.00	54.2	0.0	0.0	11.2	0.000	0.000	0.562	0.325	0.237
19750626	0.703	0.300	15.6	9.8	1.78	3.77	0.0	0.00	62.7	5.3	4.2	11.3	0.000	0.155	0.548	0.440	0.263
19750627	0.989	0.380	2.3	7.5	1.88	3.73	0.0	0.00	62.3	0.9	3.9	11.4	0.000	0.439	0.550	0.670	0.319
19750628	0.978	0.400	0.0	9.5	1.86	3.74	0.0	0.00	60.4	0.0	2.9	11.5	0.000	0.424	0.554	0.666	0.312
19750629	0.878	0.390	0.0	12.0	1.81	3.76	0.0	0.00	58.6	0.0	2.1	11.6	0.000	0.320	0.558	0.592	0.286
19750630	0.781	0.360	0.0	14.8	1.77	3.78	0.0	0.00	56.8	0.0	1.3	11.7	0.000	0.219	0.562	0.521	0.260
19750701	0.695	0.320	0.0	16.2	1.71	3.79	0.0	0.00	55.1	0.0	0.6	11.7	0.000	0.130	0.565	0.458	0.237
19750702	0.620	0.290	0.0	15.0	1.65	3.76	0.0	0.00	53.5	0.0	0.0	11.7	0.000	0.052	0.568	0.402	0.217
19750703	0.565	0.260	0.0	11.9	1.58	3.71	0.0	0.00	51.9	0.0	0.0	11.2	0.000	0.005	0.560	0.364	0.202
19750704	0.536	0.240	0.0	9.4	1.51	3.67	0.0	0.00	50.4	0.0	0.0	10.7	0.000	0.000	0.536	0.344	0.192
19750705	0.511	0.220	0.0	10.5	1.47	3.67	0.0	0.00	48.9	0.0	0.0	10.2	0.000	0.000	0.511	0.329	0.183
19750706	0.488	0.200	0.0	13.3	1.44	3.69	0.0	0.00	47.5	0.0	0.0	9.7	0.000	0.000	0.488	0.313	0.174
19750707	0.465	0.180	0.0	12.7	1.39	3.67	0.0	0.00	46.1	0.0	0.0	9.3	0.000	0.000	0.465	0.299	0.166
19750708	0.444	0.160	0.0	11.0	1.33	3.63	0.0	0.00	44.7	0.0	0.0	8.8	0.000	0.000	0.444	0.285	0.159
19750709	0.423	0.140	0.0	14.9	1.31	3.67	0.0	0.00	43.4	0.0	0.0	8.4	0.000	0.000	0.423	0.272	0.151
19750710	0.404	0.130	0.0	18.9	1.28	3.70	0.0	0.00	42.2	0.0	0.0	8.0	0.000	0.000	0.404	0.259	0.144
19750711	0.388	0.140	1.0	19.7	1.25	3.70	0.0	0.00	41.7	0.2	0.0	7.9	0.000	0.000	0.388	0.250	0.138
19750712	0.417	0.150	7.1	15.6	1.29	3.64	0.0	0.00	45.9	1.6	0.8	8.1	0.000	0.031	0.386	0.277	0.140
19750713	0.461	0.180	0.0	13.6	1.32	3.60	0.0	0.00	44.6	0.0	0.2	8.4	0.000	0.065	0.396	0.317	0.145
19750714	0.421	0.180	0.0	8.6	1.25	3.53	0.0	0.00	43.3	0.0	0.0	8.1	0.000	0.020	0.400	0.286	0.135
19750715	0.391	0.170	0.2	9.8	1.22	3.53	0.0	0.00	42.3	0.0	0.0	7.8	0.000	0.002	0.390	0.265	0.127
19750716	0.374	0.150	0.0	11.7	1.19	3.54	0.0	0.00	41.1	0.0	0.0	7.4	0.000	0.000	0.374	0.253	0.121
19750717	0.357	0.140	0.0	10.9	1.14	3.50	0.0	0.00	40.0	0.0	0.0	7.1	0.000	0.000	0.357	0.241	0.116
19750718	0.340	0.130	0.0	11.7	1.10	3.47	0.0	0.00	38.8	0.0	0.0	6.8	0.000	0.000	0.340	0.230	0.110
19750719	0.324	0.120	0.0	15.6	1.08	3.48	0.0	0.00	37.8	0.0	0.0	6.5	0.000	0.000	0.324	0.219	0.105
19750720	0.309	0.110	0.0	15.9	1.04	3.45	0.0	0.00	36.7	0.0	0.0	6.2	0.000	0.000	0.309	0.209	0.100
19750721	0.295	0.100	0.0	15.2	1.00	3.41	0.0	0.00	35.7	0.0	0.0	5.9	0.000	0.000	0.295	0.200	0.096
19750722	0.282	0.100	0.0	16.2	0.96	3.39	0.0	0.00	34.8	0.0	0.0	5.6	0.000	0.000	0.282	0.190	0.091
19750723	0.271	0.100	1.2	16.4	0.94	3.36	0.0	0.00	34.9	0.2	0.0	5.5	0.000	0.000	0.271	0.184	0.087
19750724	0.293	0.100	7.0	15.9	1.00	3.32	0.0	0.00	39.6	1.2	0.5	5.9	0.000	0.019	0.274	0.205	0.088
19750725	0.324	0.100	0.0	17.0	1.04	3.30	0.0	0.00	38.6	0.0	0.0	6.1	0.000	0.037	0.287	0.234	0.091
19750726	0.296	0.100	0.0	12.2	0.99	3.21	0.0	0.00	37.6	0.0	0.0	5.8	0.000	0.005	0.291	0.211	0.084
19750727	0.280	0.100	0.0	14.8	0.96	3.20	0.0	0.00	36.6	0.0	0.0	5.6	0.000	0.000	0.280	0.199	0.080
19750728	0.267	0.100	0.0	14.6	0.92	3.17	0.0	0.00	35.7	0.0	0.0	5.3	0.000	0.000	0.267	0.190	0.077
19750729	0.254	0.080	0.0	18.1	0.90	3.17	0.0	0.00	34.8	0.0	0.0	5.1	0.000	0.000	0.254	0.181	0.073
19750730	0.243	0.080	0.0	18.6	0.87	3.14	0.0	0.00	33.9	0.0	0.0	4.8	0.000	0.000	0.243	0.173	0.070
19750731	0.274	0.080	9.3	13.4	0.92	3.05	0.0	0.00	40.7	1.6	0.9	5.2	0.000	0.034	0.241	0.203	0.071
19750801	0.340	0.080	1.7	14.3	1.00	3.03	0.0	0.00	41.0	0.3	0.5	5.6	0.000	0.083	0.257	0.264	0.076
19750802	0.319	0.080	0.0	11.2	0.97	2.96	0.0	0.00	40.1	0.0	0.0	5.8	0.000	0.046	0.273	0.247	0.072
19750803	0.283	0.060	0.0	16.9	0.95	2.99	0.0	0.00	39.1	0.0	0.0	5.6	0.000	0.005	0.278	0.216	0.067
19750804	0.272	0.060	1.9	17.7	0.94	2.96	0.0	0.00	39.7	0.4	0.0	5.7	0.000	0.000	0.272	0.208	0.064
19750805	0.269	0.060	0.0	20.0	0.93	2.95	0.0	0.00	38.7	0.0	0.0	5.4	0.000	0.000	0.269	0.208	0.062
19750806	0.258	0.050	0.0	21.1	0.90	2.92	0.0	0.00	37.8	0.0	0.0	5.1	0.000	0.000	0.258	0.199	0.059
19750807	0.246	0.050	0.0	19.9	0.87	2.88	0.0	0.00	37.0	0.0	0.0	4.9	0.000	0.000	0.246	0.190	0.056
19750808	0.235	0.050	0.0	20.3	0.84	2.84	0.0	0.00	36.1	0.0	0.0	4.7	0.000	0.000	0.235	0.181	0.054
19750809	0.224	0.040	0.0	19.1	0.81	2.80	0.0	0.00	35.3	0.0	0.0	4.5	0.000	0.000	0.224	0.173	0.051
19750810	0.214	0.040	0.0	20.3	0.78	2.77	0.0	0.00	34.6	0.0	0.0	4.3	0.000	0.000	0.214	0.165	0.049
19750811	0.205	0.040	0.3	19.1	0.75	2.73	0.0	0.00	34.1	0.0	0.0	4.1	0.000	0.000	0.205	0.158	0.047
19750812	0.196	0.040	0.0	14.6	0.72	2.66	0.0	0.00	33.3	0.0	0.0	3.9	0.000	0.000	0.196	0.152	0.045
19750813	0.188	0.040	0.0	15.4	0.70	2.63	0.0	0.00	32.6	0.0	0.0	3.7	0.000	0.000	0.188	0.145	0.043
19750814	0.202	0.040	6.5	13.3	0.73	2.58	0.0	0.00	37.4	1.0	0.4	4.2	0.000	0.014	0.188	0.159	0.043
19750815	0.231	0.040	1.1	11.4	0.76	2.53	0.0	0.00	37.6	0.2	0.0	4.5	0.000	0.026	0.206	0.188	0.044
19750816	0.218	0.040	0.0	11.1	0.74	2.49	0.0	0.00	36.8	0.0	0.0	4.3	0.000	0.003	0.214	0.176	0.042
19750817	0.207	0.030	0.0	9.1	0.71	2.43	0.0	0.00	36.1	0.0	0.0	4.1	0.000	0.000	0.207	0.167	0.039
19750818	0.197	0.030	0.0	8.2	0.68	2.38	0.0	0.00	35.4	0.0	0.0	3.9	0.000	0.000	0.197	0.159	0.038
19750819	0.188	0.030	0.0	9.3	0.66	2.35	0.0	0.00	34.8	0.0	0.0	3.7	0.000	0.000	0.188	0.152	0.036
19750820	0.180	0.030	0.5	11.4	0.65	2.32	0.0	0.00	34.6	0.1	0.0	3.6	0.000	0.000	0.180	0.146	0.034
19750821	0.176	0.030	0.6	17.2	0.64	2.32	0.0	0.00	34.4	0.1	0.0	3.6	0.000	0.000	0.176	0.143	0.033
19750822	0.171	0.030	0.3	13.3	0.62	2.25	0.0	0.00	34.1	0.0	0.0	3.5	0.000	0.000	0.171	0.140	0.032
19750823	0.280	0.030	18.7	12.5	0.73	2.20	0.0	0.00	48.2	3.8	2.8	3.9	0.000	0.105	0.175	0.244	0.036
19750824	0.534	0.060	7.5	10.7	0.87	2.14	0.0	0.00	52.8	2.0	3.8	4.3	0.000	0.340	0.194	0.487	0.047
19750825	0.615	0.070	0.3	8.4	0.88	2.08	0.0	0.00	52.1	0.1	2.9	4.7	0.000	0.400	0.215	0.565	0.050
19750826	0.549	0.080	0.1	8.6	0.85	2.04	0.0	0.00	51.4	0.0	2.1	5.1	0.000	0.315	0.234	0.504	0.046
19750827	0.471	0.080	0.0	13.1	0.83	2.03	0.0	0.00	50.5	0.0	1.3	5.5	0.000	0.218	0.253	0.430	0.041
19750828	0.401	0.080	0.2	9.5	0.79	1.96	0.0	0.00	49.9	0.1	0.6	5.9	0.000	0.130	0.271	0.364	0.037
19750829	0.343	0.080	0.2	9.1	0.76	1.92	0.0	0.00	49.3	0.1	0.0	6.2	0.000	0.055	0.288	0.310	0.033
19750830	0.302	0.080	0.0	7.8	0.73	1.87	0.0	0.00	48.6	0.0	0.0	5.9	0.000	0.007	0.295	0.272	0.031
19750831	0.285	0.070	0.0	8.4	0.71	1.83	0.0	0.00	47.8	0.0	0.0	5.7	0.000	0.000	0.284	0.256	0.029
19750901	0.278	0.060	1.9	12.5	0.70	1.81	0.0	0.00	48.5	0.5	0.0	5.9	0.000	0.000	0.278	0.250	0.028
19750902	0.279	0.070	0.0	10.3	0.68	1.75	0.0	0.00	47.9	0.0	0.0	5.6	0.000	0.000	0.279	0.251	0.027
19750903	0.279	0.080	2.7	13.1	0.67	1.72	0.0	0.00	49.2	0.7	0.0	5.9	0.000	0.002	0.277	0.252	0.026
19750904	0.286	0.080	0.0	12.3	0.66	1.68	0.0	0.00	48.5	0.0	0.0	5.7	0.000	0.003	0.283	0.260	0.026
19750905	0.275	0.070	0.3	9.2	0.63	1.62	0.0	0.00	48.1	0.1	0.0	5.5	0.000	0.000	0.274	0.250	0.025
19750906	0.264	0.060	0.0	7.4	0.60	1.56	0.0	0.00	47.5	0.0	0.0	5.3	0.000	0.000	0.264	0.240	0.024
19750907	0.252	0.060	0.0	4.4	0.57	1.50	0.0	0.00	47.0	0.0	0.0	5.0	0.000	0.000	0.252	0.229	0.023
19750908	0.241	0.060	0.2	7.1	0.55	1.47	0.0	0.00	46.6	0.1	0.0	4.8	0.000	0.000	0.241	0.220	0.022
19750909	0.233	0.050	0.5	11.4	0.54	1.45	0.0	0.00	46.4	0.1	0.0	4.7	0.000	0.000	0.233	0.213	0.021
19750910	0.231	0.050	1.3	13.5	0.53	1.42	0.0	0.00	46.9	0.3	0.0	4.8	0.000	0.000	0.231	0.211	0.020
19750911	0.269	0.060	5.9	9.4	0.53	1.36	0.0	0.00	50.8	1.5	0.8	5.2	0.000	0.029	0.239	0.248	0.021
19750912	0.421	0.070	10.4	10.1	0.57	1.31	0.0	0.00	57.5	3.1	2.9	5.6	0.000	0.164	0.257	0.396	0.025
19750913	0.625	0.100	5.5	13.1	0.61	1.28	0.0	0.00	60.5	1.9	3.7	5.9	0.000	0.350	0.274	0.595	0.030
19750914	0.752	0.120	5.8	9.9	0.61	1.23	0.0	0.00	63.6	2.1	4.6	6.3	0.000	0.460	0.291	0.720	0.032
19750915	0.829	0.130	2.2	8.6	0.60	1.18	0.0	0.00	64.3	0.8	4.3	6.6	0.000	0.522	0.307	0.796	0.033
19750916	0.805	0.140	0.9	7.0	0.58	1.13	0.0	0.00	64.3	0.4	3.6	6.9	0.000	0.482	0.323	0.774	0.031
19750917	0.738	0.160	0.5	11.6	0.57	1.12	0.0	0.00	64.1	0.2	2.9	7.2	0.000	0.401	0.337	0.709	0.029
19750918	0.690	0.170	2.4	11.6	0.56	1.09	0.0	0.00	65.0	0.9	2.8	7.5	0.000	0.338	0.351	0.662	0.027
19750919	0.660	0.170	0.0	8.7	0.54	1.05	0.0	0.00	64.4	0.0	1.9	7.7	0.000	0.296	0.365	0.635	0.026
19750920	0.586	0.170	0.2	6.0	0.52	1.01	0.0	0.00	64.1	0.1	1.2	8.0	0.000	0.208	0.377	0.562	0.024
19750921	0.650	0.170	10.1	11.9	0.54	1.00	0.0	0.00	69.5	4.1	4.2	8.2	0.000	0.260	0.390	0.626	0.024
19750922	0.830	0.180	0.4	7.4	0.53	0.96	0.0	0.00	69.2	0.2	3.3	8.5	0.000	0.429	0.401	0.804	0.026
19750923	0.834	0.190	4.2	11.1	0.53	0.94	0.0	0.00	71.0	1.8	4.0	8.7	0.000	0.422	0.412	0.809	0.026
19750924	0.849	0.190	0.0	7.0	0.51	0.90	0.0	0.00	70.5	0.0	3.0	8.9	0.000	0.426	0.423	0.824	0.025
19750925	0.785	0.210	1.6	5.6	0.49	0.87	0.0	0.00	70.9	0.7	2.8	9.1	0.000	0.352	0.433	0.761	0.024
19750926	0.742	0.210	0.5	13.3	0.49	0.86	0.0	0.00	70.7	0.2	2.1	9.3	0.000	0.299	0.442	0.719	0.022
19750927	0.694	0.210	1.5	7.9	0.46	0.82	0.0	0.00	71.0	0.6	1.9	9.5	0.000	0.243	0.451	0.673	0.021
19750928	0.772	0.220	7.8	2.2	0.45	0.78	0.0	0.00	74.8	3.6	4.3	9.6	0.000	0.311	0.460	0.750	0.022
19750929	0.911	0.260	0.0	6.0	0.45	0.76	0.0	0.00	74.3	0.0	3.3	9.8	0.000	0.442	0.468	0.888	0.023
19750930	0.835	0.260	0.0	5.2	0.43	0.73	0.0	0.00	73.9	0.0	2.4	10.0	0.000	0.359	0.476	0.814	0.021
19751001	0.746	0.260	0.5	10.0	0.42	0.71	0.0	0.00	73.8	0.2	1.8	10.1	0.000	0.262	0.484	0.727	0.020
19751002	0.675	0.260	0.0	7.6	0.40	0.68	0.0	0.00	73.4	0.0	1.0	10.3	0.000	0.183	0.491	0.656	0.018
19751003	0.597	0.260	0.0	5.4	0.38	0.64	0.0	0.00	73.0	0.0	0.3	10.4	0.000	0.099	0.498	0.581	0.017
19751004	0.552	0.240	1.7	5.3	0.36	0.62	0.0	0.00	73.5	0.8	0.4	10.5	0.000	0.048	0.505	0.537	0.016
19751005	0.751	0.290	13.2	7.9	0.36	0.59	0.0	0.00	79.8	6.5	5.6	10.6	0.000	0.240	0.511	0.734	0.017
19751006	1.086	0.340	0.3	4.3	0.35	0.56	0.0	0.00	79.6	0.2	4.6	10.8	0.000	0.569	0.517	1.065	0.021
19751007	1.044	0.360	0.8	3.7	0.34	0.53	0.0	0.00	79.7	0.4	3.9	10.9	0.000	0.522	0.523	1.024	0.020
19751008	0.960	0.360	0.2	4.7	0.32	0.50	0.0	0.00	79.5	0.1	3.0	11.0	0.000	0.432	0.528	0.942	0.019
19751009	0.864	0.330	0.0	-0.6	0.29	0.46	0.0	0.00	79.2	0.0	2.2	11.1	0.000	0.331	0.533	0.847	0.017
19751010	0.768	0.330	0.0	-0.9	0.27	0.44	0.0	0.00	78.9	0.0	1.4	11.2	0.000	0.230	0.538	0.752	0.016
19751011	0.682	0.310	0.0	4.8	0.26	0.42	0.0	0.00	78.7	0.0	0.6	11.3	0.000	0.139	0.543	0.668	0.014
19751012	0.605	0.290	0.0	6.0	0.24	0.39	0.0	0.00	78.4	0.0	0.0	11.4	0.000	0.058	0.547	0.592	0.013
19751013	0.548	0.290	0.0	3.2	0.22	0.36	0.0	0.00	78.2	0.0	0.0	10.8	0.000	0.006	0.542	0.536	0.012
19751014	0.532	0.260	1.5	1.1	0.20	0.33	0.0	0.00	78.7	0.7	0.1	11.0	0.000	0.003	0.529	0.520	0.012
19751015	0.590	0.260	4.0	2.4	0.19	0.30	0.0	0.00	80.5	2.1	1.4	11.1	0.000	0.058	0.532	0.577	0.012
19751016	0.669	0.260	0.5	6.6	0.18	0.27	0.0	0.00	80.5	0.3	0.9	11.2	0.000	0.132	0.537	0.656	0.013
19751017	0.633	0.260	0.3	5.1	0.17	0.26	0.0	0.00	80.5	0.2	0.4	11.3	0.000	0.092	0.542	0.621	0.012
19751018	0.579	0.260	0.0	3.2	0.16	0.25	0.0	0.00	80.3	0.0	0.0	11.1	0.000	0.036	0.543	0.567	0.011
19751019	0.534	0.240	0.0	1.1	0.16	0.24	0.0	0.00	80.2	0.0	0.0	10.6	0.000	0.004	0.531	0.524	0.011
19751020	0.508	0.240	0.0	0.1	0.15	0.23	0.0	0.00	80.0	0.0	0.0	10.1	0.000	0.000	0.508	0.498	0.010
19751021	0.484	0.220	0.0	-0.2	0.14	0.23	0.0	0.00	79.9	0.0	0.0	9.6	0.000	0.000	0.484	0.475	0.010
19751022	0.462	0.210	0.0	-1.7	0.14	0.22	0.0	0.00	79.7	0.0	0.0	9.2	0.000	0.000	0.462	0.453	0.009
19751023	0.441	0.210	0.0	3.5	0.13	0.21	0.0	0.00	79.6	0.0	0.0	8.8	0.000	0.000	0.441	0.432	0.009
19751024	0.421	0.190	1.0	0.4	0.13	0.20	0.8	0.86	79.6	0.1	0.0	8.4	0.000	0.000	0.421	0.413	0.008
19751025	0.410	0.190	0.0	3.5	0.02	0.19	0.0	0.00	79.9	0.4	0.0	8.4	0.000	0.000	0.410	0.401	0.008
19751026	0.402	0.210	0.0	8.8	0.12	0.19	0.0	0.00	79.8	0.0	0.0	8.0	0.000	0.000	0.402	0.394	0.008
19751027	0.385	0.210	0.0	9.0	0.11	0.18	0.0	0.00	79.7	0.0	0.0	7.7	0.000	0.000	0.385	0.377	0.008
19751028	0.371	0.200	0.5	5.2	0.11	0.17	0.0	0.00	79.8	0.3	0.0	7.6	0.000	0.000	0.371	0.364	0.007
19751029	0.434	0.190	4.8	5.7	0.10	0.16	0.0	0.00	82.0	2.5	1.7	7.8	0.000	0.063	0.371	0.425	0.009
19751030	0.557	0.210	1.1	2.2	0.10	0.15	0.0	0.00	82.4	0.6	1.5	8.1	0.000	0.175	0.382	0.546	0.011
19751031	0.544	0.210	2.5	-0.6	0.09	0.14	2.1	1.00	82.3	0.0	0.8	8.3	0.000	0.150	0.394	0.533	0.011
19751101	0.512	0.210	1.5	0.9	0.00	0.13	1.7	1.00	83.1	1.0	1.0	8.5	0.000	0.107	0.405	0.502	0.010
19751102	0.611	0.220	3.9	1.8	0.00	0.12	0.2	0.30	85.5	3.1	3.1	8.8	0.000	0.195	0.416	0.597	0.014
19751103	0.836	0.290	5.0	4.7	0.06	0.12	0.0	0.00	87.6	3.0	4.9	9.0	0.000	0.410	0.427	0.813	0.024
19751104	0.960	0.370	0.3	3.1	0.07	0.11	0.0	0.00	87.7	0.2	4.0	9.2	0.000	0.523	0.436	0.931	0.029
19751105	0.884	0.410	0.0	2.8	0.07	0.10	0.0	0.00	87.6	0.0	3.0	9.3	0.000	0.439	0.446	0.858	0.026
